,k,metric,weights,tp,tn,fp,fn,acc,pre,rec,f1s,spe
87,9,pond_PCA,weights_sqr,2776,17477,1113,2457,0.8501448180329934,0.7138081769092312,0.5304796483852474,0.6086384564788423,0.9401291016675632
88,9,pond_PCA,weights_sqr4,2844,17218,1372,2389,0.8421273559165512,0.674573055028463,0.5434741066309956,0.6019684622711398,0.9261968800430339
89,9,pond_PCA,weights_sqr8,2865,16770,1820,2368,0.8242035008185367,0.6115261472785486,0.5474871010892414,0.5777374470659408,0.9020979020979021
90,10,manhattan,uniform,2465,17784,806,2768,0.8499769130672039,0.7535921736472027,0.47104911140836997,0.5797271872060207,0.9566433566433566
91,10,manhattan,distance,2745,17546,1044,2488,0.8517399152079923,0.7244655581947743,0.52455570418498,0.6085125249390378,0.9438407746100054
92,10,manhattan,weights_sqr,2762,17498,1092,2471,0.8504386517231247,0.7166580176440063,0.527804318746417,0.6079013976009684,0.9412587412587412
93,10,manhattan,weights_sqr4,2825,17184,1406,2408,0.8399026151198422,0.6676908532261877,0.5398433021211542,0.5969991546914623,0.9243679397525552
94,10,manhattan,weights_sqr8,2858,16716,1874,2375,0.8216429500902489,0.6039729501267963,0.5461494362698261,0.573607626693427,0.89919311457773
95,10,pond_PCA,uniform,2443,17851,739,2790,0.8518658439323343,0.7677561282212445,0.46684502197592204,0.5806298276886512,0.9602474448628294
96,10,pond_PCA,distance,2732,17603,987,2501,0.8535868698316753,0.7346060769023931,0.5220714695203517,0.6103663985701521,0.9469069392146315
97,10,pond_PCA,weights_sqr,2770,17521,1069,2463,0.8517399152079923,0.7215420682469393,0.5293330785400344,0.6106701940035273,0.9424959655728886
98,10,pond_PCA,weights_sqr4,2835,17249,1341,2398,0.8430508332283927,0.6788793103448276,0.541754251863176,0.6026145180146669,0.9278644432490586
99,10,pond_PCA,weights_sqr8,2874,16780,1810,2359,0.8250010494060361,0.6135781383432963,0.5492069558570609,0.579610769385903,0.9026358257127488
100,11,manhattan,uniform,2685,17575,1015,2548,0.8504386517231247,0.7256756756756757,0.5130900057328492,0.6011418336505093,0.9454007530930608
101,11,manhattan,distance,2734,17586,1004,2499,0.8529572262099652,0.7314071696094168,0.522453659468756,0.6095195630364508,0.9459924690693922
102,11,manhattan,weights_sqr,2758,17514,1076,2475,0.8509423666204928,0.7193531559728743,0.5270399388496082,0.6083599867651923,0.942119419042496
103,11,manhattan,weights_sqr4,2811,17218,1372,2422,0.840742139948789,0.6720057375089649,0.5371679724823237,0.5970688190314358,0.9261968800430339
104,11,manhattan,weights_sqr8,2849,16732,1858,2384,0.8219367837803803,0.6052687486721904,0.5444295815020065,0.5732394366197184,0.9000537923614846
105,11,pond_PCA,uniform,2659,17659,931,2574,0.8528732737270704,0.7406685236768802,0.5081215364035926,0.6027428312365409,0.949919311457773
106,11,pond_PCA,distance,2693,17640,950,2540,0.8535029173487806,0.7392259127093055,0.5146187655264667,0.606804867057233,0.9488972565895643
107,11,pond_PCA,weights_sqr,2745,17552,1038,2488,0.8519917726566764,0.725614591593973,0.52455570418498,0.6089174800354924,0.9441635287789134
108,11,pond_PCA,weights_sqr4,2822,17280,1310,2411,0.8438064055744449,0.6829622458857696,0.5392700171985477,0.602669514148425,0.9295320064550834
109,11,pond_PCA,weights_sqr8,2861,16791,1799,2372,0.8249170969231415,0.6139484978540772,0.5467227211924326,0.5783887597291014,0.9032275416890801
110,12,manhattan,uniform,2471,17796,794,2762,0.8507324854132561,0.7568147013782542,0.472195681253583,0.5815485996705108,0.9572888649811727
111,12,manhattan,distance,2704,17577,1013,2529,0.8513201527935189,0.7274683884853377,0.5167208102426906,0.6042458100558659,0.9455083378160302
112,12,manhattan,weights_sqr,2747,17542,1048,2486,0.8516559627250976,0.7238471673254282,0.5249378941333843,0.6085511741249446,0.9436256051640667
113,12,manhattan,weights_sqr4,2816,17232,1358,2417,0.8415396885362885,0.6746526114039291,0.5381234473533346,0.5987030934410544,0.9269499731038192
114,12,manhattan,weights_sqr8,2855,16729,1861,2378,0.8220627125047223,0.6053859202714165,0.5455761513472196,0.5739270278419942,0.8998924152770307
115,12,pond_PCA,uniform,2463,17850,740,2770,0.8526633925198338,0.7689665938182954,0.4706669214599656,0.5839260312944523,0.9601936525013448
116,12,pond_PCA,distance,2698,17666,924,2535,0.8548041808336482,0.7448923246824959,0.5155742403974776,0.609373235460192,0.9502958579881656
