,k,metric,weights,tp,tn,fp,fn,acc,pre,rec,f1s,spe
84,3,cosine,weights_sqr8,4096,14027,4563,1137,0.7607354237501575,0.47303383762559187,0.782725014332123,0.5896919090123812,0.7545454545454545
85,3,euclidean,uniform,4249,13901,4689,984,0.7618687822692356,0.475385992392034,0.8119625453850564,0.5996753934090748,0.7477676169983862
86,3,euclidean,distance,4249,13906,4684,984,0.7620786634764724,0.4756520765700213,0.8119625453850564,0.5998870535084003,0.7480365788058095
87,3,euclidean,weights_sqr,4268,14077,4513,965,0.7700541493514671,0.4860494248946589,0.8155933498948977,0.6091051805337518,0.757235072619688
88,3,euclidean,weights_sqr4,4239,14262,4328,994,0.7766024430172522,0.49480564958561923,0.8100515956430346,0.6143478260869565,0.7671866594943518
89,3,euclidean,weights_sqr8,4156,14162,4428,1077,0.7689207908323888,0.48415657036346693,0.7941907127842538,0.601577766519505,0.7618074233458849
90,4,manhattan,uniform,3451,16262,2328,1782,0.8274776476514293,0.5971621387783353,0.659468755971718,0.6267707954958228,0.8747713824636901
91,4,manhattan,distance,4223,14412,4178,1010,0.7822272593711959,0.5026782525889775,0.8069940760557998,0.6194807099897316,0.7752555137170521
92,4,manhattan,weights_sqr,4232,14412,4178,1001,0.7826050455442219,0.5032104637336504,0.8087139308236193,0.6203914095140365,0.7752555137170521
93,4,manhattan,weights_sqr4,4212,14405,4185,1021,0.7814716870251438,0.5016077170418006,0.8048920313395758,0.618048422597212,0.7748789671866595
94,4,manhattan,weights_sqr8,4151,14204,4386,1082,0.7704739117659405,0.4862363828042638,0.7932352379132429,0.6029048656499636,0.7640667025282409
95,4,nan_euclidean,uniform,3542,16117,2473,1691,0.8252109306132729,0.5888611803823773,0.6768583986241162,0.629800853485064,0.8669714900484131
96,4,nan_euclidean,distance,4306,14258,4332,927,0.7792469462284347,0.49849502199583234,0.8228549589145805,0.6208636724100641,0.7669714900484131
97,4,nan_euclidean,weights_sqr,4304,14268,4322,929,0.7795827561600134,0.4989566427080918,0.8224727689661762,0.6211126343892056,0.7675094136632599
98,4,nan_euclidean,weights_sqr4,4277,14341,4249,956,0.7815136632665911,0.5016420361247947,0.8173132046627174,0.6217021585871066,0.7714362560516407
99,4,nan_euclidean,weights_sqr8,4193,14221,4369,1040,0.7729505100113336,0.48972202756365335,0.8012612268297343,0.6079014135556361,0.7649811726734803
100,4,minkowski,uniform,3542,16117,2473,1691,0.8252109306132729,0.5888611803823773,0.6768583986241162,0.629800853485064,0.8669714900484131
101,4,minkowski,distance,4306,14258,4332,927,0.7792469462284347,0.49849502199583234,0.8228549589145805,0.6208636724100641,0.7669714900484131
102,4,minkowski,weights_sqr,4304,14268,4322,929,0.7795827561600134,0.4989566427080918,0.8224727689661762,0.6211126343892056,0.7675094136632599
103,4,minkowski,weights_sqr4,4277,14341,4249,956,0.7815136632665911,0.5016420361247947,0.8173132046627174,0.6217021585871066,0.7714362560516407
104,4,minkowski,weights_sqr8,4193,14221,4369,1040,0.7729505100113336,0.48972202756365335,0.8012612268297343,0.6079014135556361,0.7649811726734803
105,4,chebyshev,uniform,3540,15609,2981,1693,0.8038030474751291,0.542861524306088,0.6764762086757118,0.6023481368044921,0.8396449704142012
106,4,chebyshev,distance,4230,13544,5046,1003,0.7460857154850354,0.45601552393272965,0.808331740875215,0.5830863601902267,0.7285637439483593
107,4,chebyshev,weights_sqr,4229,13584,5006,1004,0.7477227889014818,0.4579317812669193,0.8081406459010128,0.5846004976499862,0.7307154384077461
108,4,chebyshev,weights_sqr4,4190,13616,4974,1043,0.7474289552113503,0.45722391968572673,0.8006879419071279,0.582065708133639,0.7324367939752555
109,4,chebyshev,weights_sqr8,4125,13493,5097,1108,0.7395374218192503,0.44729993493819126,0.7882667685839863,0.5707367692839848,0.7258203335126412
