,k,metric,weights,tp,tn,fp,fn,acc,pre,rec,f1s,spe
115,4,euclidean,uniform,2218,17881,709,3015,0.8436804768501028,0.7577724632729758,0.4238486527804319,0.5436274509803921,0.9618612157073696
116,4,euclidean,distance,2783,17218,1372,2450,0.8395668051882634,0.6697954271961493,0.5318173132046627,0.5928845334469536,0.9261968800430339
117,4,euclidean,weights_sqr,2786,17218,1372,2447,0.8396927339126055,0.67003367003367,0.5323905981272693,0.5933340432328825,0.9261968800430339
118,4,euclidean,weights_sqr4,2797,17166,1424,2436,0.8379717080132645,0.6626391850272447,0.5344926428434932,0.5917072138777236,0.923399677245831
119,4,euclidean,weights_sqr8,2820,16943,1647,2413,0.8295764597237963,0.6312961719274681,0.5388878272501433,0.5814432989690721,0.9114039806347498
120,5,manhattan,uniform,2753,17551,1039,2480,0.8522856063468077,0.7260021097046413,0.5260844639785973,0.6100831024930747,0.9441097364174287
121,5,manhattan,distance,2766,17553,1037,2467,0.8529152499685179,0.7273205364186169,0.5285686986432256,0.6122177954847277,0.944217321140398
122,5,manhattan,weights_sqr,2814,17526,1064,2419,0.853796751038912,0.7256317689530686,0.5377412574049303,0.6177148501810997,0.942764927380312
123,5,manhattan,weights_sqr4,2854,17427,1163,2379,0.8513201527935189,0.7104804580532735,0.5453850563730174,0.6170810810810811,0.9374394835933297
124,5,manhattan,weights_sqr8,2918,17163,1427,2315,0.8429249045040507,0.6715765247410816,0.5576151347219568,0.6093130089789099,0.9232383001613771
125,5,nan_euclidean,uniform,2692,17464,1126,2541,0.8460731226126013,0.7050811943425878,0.5144276705522645,0.5948513976356203,0.9394298009682625
126,5,nan_euclidean,distance,2700,17466,1124,2533,0.8464928850270746,0.7060669456066946,0.5159564303458819,0.5962239152037099,0.9395373856912318
127,5,nan_euclidean,weights_sqr,2726,17445,1145,2507,0.8467027662343114,0.704210798243348,0.5209248996751386,0.5988576449912127,0.9384077461000538
128,5,nan_euclidean,weights_sqr4,2764,17335,1255,2469,0.8436804768501028,0.6877332669818362,0.5281865086948213,0.5974924340683095,0.9324905863367402
129,5,nan_euclidean,weights_sqr8,2798,17033,1557,2435,0.8324308441422155,0.64247990815155,0.5346837378176954,0.5836462244472257,0.9162452931683701
130,5,minkowski,uniform,2692,17464,1126,2541,0.8460731226126013,0.7050811943425878,0.5144276705522645,0.5948513976356203,0.9394298009682625
131,5,minkowski,distance,2700,17466,1124,2533,0.8464928850270746,0.7060669456066946,0.5159564303458819,0.5962239152037099,0.9395373856912318
132,5,minkowski,weights_sqr,2726,17445,1145,2507,0.8467027662343114,0.704210798243348,0.5209248996751386,0.5988576449912127,0.9384077461000538
133,5,minkowski,weights_sqr4,2764,17335,1255,2469,0.8436804768501028,0.6877332669818362,0.5281865086948213,0.5974924340683095,0.9324905863367402
134,5,minkowski,weights_sqr8,2798,17033,1557,2435,0.8324308441422155,0.64247990815155,0.5346837378176954,0.5836462244472257,0.9162452931683701
135,5,chebyshev,uniform,2636,17375,1215,2597,0.8399865676027368,0.6844975331082835,0.5037263519969425,0.5803610744165565,0.934642280796127
136,5,chebyshev,distance,2638,17376,1214,2595,0.8401124963270789,0.6848390446521287,0.5041085419453468,0.5807374793615849,0.9346960731576116
137,5,chebyshev,weights_sqr,2637,17354,1236,2596,0.83914704277379,0.6808675445391169,0.5039174469711447,0.5791785635844499,0.9335126412049489
138,5,chebyshev,weights_sqr4,2656,17216,1374,2577,0.8341518700415564,0.6590570719602977,0.507548251480986,0.5734643204145525,0.9260892953200646
139,5,chebyshev,weights_sqr8,2699,16920,1670,2534,0.8235318809553792,0.6177615014877547,0.5157653353716797,0.5621745469693813,0.9101667563206025
140,5,cosine,uniform,2718,17304,1286,2515,0.8404483062586576,0.6788211788211789,0.5193961398815211,0.5885027606365704,0.9308230231307154
141,5,cosine,distance,2758,17284,1306,2475,0.8412878310876044,0.6786417322834646,0.5270399388496082,0.5933096697859523,0.9297471759010221
142,5,cosine,weights_sqr,2812,17179,1411,2421,0.83914704277379,0.6658773383850344,0.5373590674565258,0.5947546531302875,0.9240989779451317
143,5,cosine,weights_sqr4,2833,16960,1630,2400,0.8308357469672165,0.6347748151467623,0.5413720619147716,0.5843646864686469,0.9123184507799892
144,5,cosine,weights_sqr8,2848,16657,1933,2385,0.8187465894303824,0.595691277975319,0.5442384865278043,0.5688036748552027,0.8960193652501345
145,5,euclidean,uniform,2692,17464,1126,2541,0.8460731226126013,0.7050811943425878,0.5144276705522645,0.5948513976356203,0.9394298009682625
146,5,euclidean,distance,2700,17466,1124,2533,0.8464928850270746,0.7060669456066946,0.5159564303458819,0.5962239152037099,0.9395373856912318
147,5,euclidean,weights_sqr,2726,17445,1145,2507,0.8467027662343114,0.704210798243348,0.5209248996751386,0.5988576449912127,0.9384077461000538
148,5,euclidean,weights_sqr4,2764,17335,1255,2469,0.8436804768501028,0.6877332669818362,0.5281865086948213,0.5974924340683095,0.9324905863367402
149,5,euclidean,weights_sqr8,2798,17033,1557,2435,0.8324308441422155,0.64247990815155,0.5346837378176954,0.5836462244472257,0.9162452931683701
150,6,manhattan,uniform,2375,17940,650,2858,0.8527473450027284,0.7851239669421488,0.4538505637301739,0.5751998062484863,0.965034965034965
151,6,manhattan,distance,2786,17552,1038,2447,0.8537127985560173,0.7285564853556485,0.5323905981272693,0.6152147510213096,0.9441635287789134
152,6,manhattan,weights_sqr,2806,17547,1043,2427,0.8543424421777274,0.7290205248116394,0.5362124976113128,0.6179255670557147,0.9438945669714901
153,6,manhattan,weights_sqr4,2862,17476,1114,2371,0.8537127985560173,0.7198189134808853,0.5469138161666348,0.6215658594852862,0.9400753093060785
154,6,manhattan,weights_sqr8,2916,17224,1366,2317,0.8454015027494438,0.6809901914992994,0.5572329447735525,0.612926957435628,0.926519634211942
155,6,nan_euclidean,uniform,2298,17907,683,2935,0.848129958443521,0.7708822542770882,0.43913625071660617,0.5595325054784513,0.963259817105971
156,6,nan_euclidean,distance,2708,17474,1116,2525,0.8471645048902321,0.7081589958158996,0.5174851901394993,0.5979905045820911,0.9399677245831092
157,6,nan_euclidean,weights_sqr,2711,17469,1121,2522,0.8470805524073375,0.7074634655532359,0.5180584750621059,0.5981246552675125,0.9396987627756859
158,6,nan_euclidean,weights_sqr4,2745,17409,1181,2488,0.8459891701297065,0.6991849210392257,0.52455570418498,0.5994104159842778,0.9364712210866057
159,6,nan_euclidean,weights_sqr8,2779,17146,1444,2454,0.8363766108382655,0.6580629883968743,0.531052933307854,0.5877749576988155,0.9223238300161377
160,6,minkowski,uniform,2298,17907,683,2935,0.848129958443521,0.7708822542770882,0.43913625071660617,0.5595325054784513,0.963259817105971
161,6,minkowski,distance,2708,17474,1116,2525,0.8471645048902321,0.7081589958158996,0.5174851901394993,0.5979905045820911,0.9399677245831092
162,6,minkowski,weights_sqr,2711,17469,1121,2522,0.8470805524073375,0.7074634655532359,0.5180584750621059,0.5981246552675125,0.9396987627756859
163,6,minkowski,weights_sqr4,2745,17409,1181,2488,0.8459891701297065,0.6991849210392257,0.52455570418498,0.5994104159842778,0.9364712210866057
164,6,minkowski,weights_sqr8,2779,17146,1444,2454,0.8363766108382655,0.6580629883968743,0.531052933307854,0.5877749576988155,0.9223238300161377
165,6,chebyshev,uniform,2248,17845,745,2985,0.8434286194014188,0.7510858670230538,0.42958150200649725,0.5465596887916363,0.9599246906939215
166,6,chebyshev,distance,2631,17370,1220,2602,0.8395668051882634,0.6831991690470007,0.5027708771259316,0.5792602377807133,0.9343733189887036
